ID number,Surname,Faculty,Origin,Discussion viewed,Course module viewed,Quiz attempt submitted,Quiz attempt viewed,Quiz attempt summary viewed,Grade user report viewed,Quiz attempt started,Grade overview report viewed,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,Total Events,Label_Semester,Label_Final,Label_Total
HSS129_946,HSS129_Masked_946,Pharmacy,"web, ws",15,128,9,15,11,0,9,0,0,16,17,13,3,5,19,0,1,12,32,27,23,4,8,7,0,187,42,50,92
HSS129_947,HSS129_Masked_947,Medicine,"web, ws",4,78,11,12,12,3,11,0,0,0,6,1,0,1,14,1,8,22,17,24,29,2,1,5,0,131,50,44,94
HSS129_948,HSS129_Masked_948,Pharmacy,"web, ws",0,64,12,15,14,0,12,0,0,8,17,7,0,0,25,0,8,15,13,15,9,0,0,0,0,117,50,48,98
HSS129_949,HSS129_Masked_949,Science and Arts,web,4,94,9,14,9,0,9,0,0,0,0,7,0,3,10,2,8,14,4,19,48,1,0,21,2,139,50,38,88
HSS129_950,HSS129_Masked_950,Applied Medical Sciences,web,1,21,5,5,5,0,5,0,0,10,0,0,0,0,0,0,0,17,0,13,1,0,1,0,0,42,30,46,76
HSS129_951,HSS129_Masked_951,Medicine,web,0,107,11,15,12,0,11,0,0,0,2,8,0,1,26,0,7,29,42,16,25,0,0,0,0,156,49,46,95
HSS129_952,HSS129_Masked_952,Pharmacy,"web, ws",1,23,10,12,12,33,10,0,0,0,7,6,0,0,14,1,8,21,20,19,2,1,2,0,0,101,50,50,100
HSS129_953,HSS129_Masked_953,Science and Arts,"web, ws",2,52,11,12,10,17,11,0,0,6,7,8,0,0,15,0,7,21,17,18,12,1,1,1,1,115,49,46,95
HSS129_954,HSS129_Masked_954,Computer Information Technology,"web, ws",7,110,11,12,12,2,11,0,0,6,7,7,0,6,13,0,1,29,23,23,25,13,8,4,0,165,49,48,97
HSS129_955,HSS129_Masked_955,Engineering,web,18,190,8,8,5,16,8,0,0,0,4,2,1,0,23,1,22,49,48,47,20,3,15,17,1,253,39,50,89
HSS129_956,HSS129_Masked_956,Nurse,"web, ws",4,98,11,14,14,1,11,0,0,10,16,2,0,1,17,1,8,26,20,18,19,1,8,6,0,153,49,48,97
HSS129_957,HSS129_Masked_957,Applied Medical Sciences,"web, ws",4,102,11,21,19,0,11,0,0,0,3,8,2,0,9,0,10,26,36,24,25,0,3,22,0,168,49,14,63
HSS129_958,HSS129_Masked_958,Pharmacy,"web, ws",6,57,10,19,19,2,10,0,0,0,10,7,0,0,0,12,7,26,23,25,9,1,0,3,0,123,49,46,95
HSS129_959,HSS129_Masked_959,Computer Information Technology,"web, ws",7,57,8,14,12,15,9,1,0,3,3,2,3,3,15,0,9,23,22,14,13,2,0,11,0,123,43,20,63
HSS129_960,HSS129_Masked_960,Engineering,"web, ws",0,73,11,11,11,0,11,0,0,0,8,8,1,0,9,0,6,22,20,16,24,0,1,2,0,117,49,48,97
HSS129_961,HSS129_Masked_961,Nurse,"web, ws",4,83,11,15,12,2,11,0,0,6,8,9,0,0,9,0,9,20,21,28,13,1,6,8,0,138,50,46,96
HSS129_962,HSS129_Masked_962,Nurse,"web, ws",3,71,12,12,12,0,12,0,0,7,8,14,2,1,7,0,7,19,17,26,7,3,2,2,0,122,50,48,98
HSS129_963,HSS129_Masked_963,Agriculture,"web, ws",6,57,9,11,8,0,9,0,0,1,4,0,0,0,8,7,8,25,17,16,0,2,1,11,0,100,38,22,60
HSS129_964,HSS129_Masked_964,Engineering,"web, ws",23,159,11,15,14,32,11,0,0,12,27,15,4,4,14,6,15,48,49,32,24,10,3,2,0,265,49,48,97
HSS129_965,HSS129_Masked_965,Applied Medical Sciences,web,3,85,12,14,14,6,12,0,0,13,9,8,4,1,13,0,10,20,29,18,16,1,0,4,0,146,50,48,98
HSS129_966,HSS129_Masked_966,Agriculture,"web, ws",3,48,10,11,11,7,10,0,0,6,8,3,0,0,9,0,0,24,16,12,6,1,4,11,0,100,45,48,93
HSS129_967,HSS129_Masked_967,Agriculture,web,1,60,11,13,10,2,11,0,0,7,12,10,1,0,7,0,1,21,21,18,8,0,0,2,0,108,49,48,97
HSS129_968,HSS129_Masked_968,Pharmacy,"web, ws",2,91,13,18,18,3,13,0,0,6,10,6,0,0,17,1,8,18,20,18,19,1,2,32,0,158,50,48,98
HSS129_969,HSS129_Masked_969,Applied Medical Sciences,web,3,47,8,9,9,2,8,0,0,0,10,9,0,0,0,0,0,22,13,20,11,0,0,1,0,86,44,44,88
HSS129_970,HSS129_Masked_970,Nurse,"web, ws",0,46,12,22,20,16,12,0,0,8,10,8,0,0,10,0,10,19,22,25,11,0,2,3,0,128,50,48,98
HSS129_971,HSS129_Masked_971,Nurse,web,5,78,10,12,11,0,10,0,0,1,9,9,0,1,14,0,11,16,21,19,17,3,0,3,2,126,50,48,98
HSS129_972,HSS129_Masked_972,Architecture and Design,web,5,85,12,15,15,4,12,0,0,6,17,9,0,0,14,0,13,23,19,24,23,0,0,0,0,148,49,44,93
HSS129_973,HSS129_Masked_973,Agriculture,web,4,130,12,12,11,17,12,6,2,19,12,10,1,3,11,2,13,25,29,46,15,3,8,4,1,204,48,48,96
HSS129_974,HSS129_Masked_974,Engineering,"web, ws",2,28,8,10,9,17,8,0,0,0,9,7,0,0,10,0,0,21,19,7,2,2,4,1,0,82,44,46,90
HSS129_975,HSS129_Masked_975,Pharmacy,web,0,48,10,11,10,1,10,0,0,0,12,7,0,0,7,0,7,9,16,17,13,0,0,2,0,90,49,50,99
HSS129_976,HSS129_Masked_976,Engineering,web,8,170,12,15,14,0,12,0,7,12,11,12,2,0,10,0,12,32,31,45,33,1,2,20,1,231,45,46,91
HSS129_977,HSS129_Masked_977,Science and Arts,"web, ws",5,69,12,12,11,3,12,0,0,0,6,6,0,0,16,0,11,16,23,14,17,3,5,7,0,124,47,42,89
HSS129_978,HSS129_Masked_978,Engineering,web,2,47,9,13,13,6,9,0,0,9,7,1,0,1,8,0,7,19,21,13,4,2,5,2,0,99,44,38,82
HSS129_979,HSS129_Masked_979,Computer Information Technology,web,1,124,12,15,15,3,12,0,0,8,9,8,0,0,24,0,2,26,32,26,32,0,7,8,0,182,49,36,85
HSS129_980,HSS129_Masked_980,Computer Information Technology,web,2,38,12,17,15,15,12,0,0,0,11,7,0,0,18,0,8,19,17,18,11,1,0,1,0,111,50,46,96
HSS129_981,HSS129_Masked_981,Engineering,"web, ws",1,67,9,11,9,4,9,0,0,0,0,0,0,0,15,0,7,23,22,20,15,0,4,4,0,110,45,48,93
HSS129_982,HSS129_Masked_982,Pharmacy,web,4,31,11,11,10,18,11,0,0,1,9,9,0,0,12,0,7,14,13,17,11,1,0,2,0,96,49,46,95
HSS129_983,HSS129_Masked_983,Engineering,"web, ws",7,81,13,13,13,8,13,0,4,8,13,14,1,2,20,0,6,22,18,13,5,1,6,15,0,148,49,46,95
HSS129_984,HSS129_Masked_984,Computer Information Technology,web,2,41,8,9,9,9,8,0,0,0,0,12,0,0,6,0,8,20,17,17,4,1,0,1,0,86,44,46,90
HSS129_985,HSS129_Masked_985,Science and Arts,"web, ws",1,30,11,11,9,0,11,0,0,0,0,6,0,0,16,0,6,15,11,12,6,0,1,0,0,73,50,48,98
HSS129_986,HSS129_Masked_986,Pharmacy,web,1,36,11,13,12,11,11,0,0,0,6,7,0,0,7,0,12,18,16,15,7,1,1,5,0,95,48,40,88
HSS129_987,HSS129_Masked_987,Computer Information Technology,"web, ws",0,90,5,10,7,13,7,0,0,0,9,8,0,4,18,4,6,14,11,18,31,0,2,7,0,132,29,42,71
HSS129_988,HSS129_Masked_988,Applied Medical Sciences,web,1,58,5,6,5,0,5,0,0,13,3,2,1,0,9,0,1,0,20,21,5,1,2,2,0,80,32,42,74
HSS129_989,HSS129_Masked_989,Engineering,web,1,19,3,6,6,3,5,0,0,0,0,4,0,0,0,0,0,12,16,4,5,1,1,0,0,43,37,48,85
HSS129_990,HSS129_Masked_990,Applied Medical Sciences,web,2,37,7,10,10,2,7,0,1,16,10,1,3,1,6,0,6,0,19,2,6,3,0,1,0,75,39,44,83
HSS129_991,HSS129_Masked_991,Veterinary Medicine,"web, ws",8,77,13,66,20,1,13,0,3,8,19,6,0,0,18,0,8,19,17,14,7,0,1,77,1,198,49,42,91
HSS129_992,HSS129_Masked_992,Veterinary Medicine,"web, ws",1,56,7,9,8,5,7,1,0,0,7,2,0,0,0,0,8,32,26,14,1,0,2,2,0,94,38,38,76
HSS129_993,HSS129_Masked_993,Applied Medical Sciences,web,2,106,12,16,16,4,12,0,0,11,16,11,1,3,9,1,8,28,28,22,28,0,0,0,2,168,50,44,94
HSS129_994,HSS129_Masked_994,Applied Medical Sciences,web,1,91,12,12,12,3,12,0,1,6,8,11,0,0,15,0,8,23,23,19,11,1,0,17,0,143,50,46,96
HSS129_995,HSS129_Masked_995,Pharmacy,web,3,58,12,16,14,1,12,0,0,6,7,8,0,0,19,0,8,7,19,25,11,2,0,4,0,116,50,48,98
HSS129_996,HSS129_Masked_996,Applied Medical Sciences,"web, ws",2,60,11,11,11,0,11,0,0,0,6,6,0,0,6,0,11,16,14,14,27,1,4,1,0,106,47,48,95
HSS129_997,HSS129_Masked_997,Engineering,"web, ws",3,47,10,12,12,14,10,0,0,7,7,6,0,0,9,1,1,22,16,19,7,2,4,7,0,108,44,46,90
HSS129_998,HSS129_Masked_998,Engineering,"web, ws",3,38,10,10,10,4,10,0,1,1,7,7,0,0,9,0,9,12,17,10,5,1,4,2,0,85,45,48,93
HSS129_999,HSS129_Masked_999,Pharmacy,"web, ws",4,74,11,11,11,5,11,0,0,0,8,8,1,0,24,0,8,21,19,20,12,1,2,0,3,127,50,44,94
HSS129_1000,HSS129_Masked_1000,Engineering,"web, ws",3,46,6,10,6,15,6,0,1,0,11,8,2,0,0,2,4,14,7,1,3,3,0,33,3,92,32,40,72
HSS129_1001,HSS129_Masked_1001,Nurse,web,1,53,12,13,13,8,12,0,0,10,11,6,0,0,8,2,7,18,21,15,11,1,1,1,0,112,50,48,98
HSS129_1002,HSS129_Masked_1002,Pharmacy,web,3,83,9,11,10,3,9,0,0,8,9,9,0,0,2,1,0,30,15,21,15,1,2,15,0,128,42,42,84
HSS129_1003,HSS129_Masked_1003,Science and Arts,web,2,52,10,10,10,6,10,0,0,0,8,2,0,0,7,0,8,18,18,24,11,1,0,3,0,100,49,48,97
HSS129_1004,HSS129_Masked_1004,Nurse,"web, ws",5,49,10,10,9,4,10,0,0,0,6,7,0,0,9,1,16,19,14,13,9,2,1,0,0,97,49,46,95
HSS129_1005,HSS129_Masked_1005,Engineering,"web, ws",1,66,11,14,13,3,11,0,0,8,0,9,2,1,20,0,1,23,22,21,9,0,0,2,1,119,48,46,94
HSS129_1006,HSS129_Masked_1006,Computer Information Technology,"web, ws",4,61,11,12,11,25,11,0,0,8,9,1,0,0,18,1,9,26,18,21,18,2,2,2,0,135,49,50,99
HSS129_1007,HSS129_Masked_1007,Nurse,web,2,68,11,14,14,4,11,0,0,0,6,10,0,0,12,1,7,24,18,20,21,0,0,5,0,124,50,48,98
HSS129_1008,HSS129_Masked_1008,Veterinary Medicine,web,0,45,3,4,4,0,3,0,2,12,8,9,0,7,3,0,2,1,0,0,0,1,0,14,0,59,10,46,56
HSS129_1009,HSS129_Masked_1009,Engineering,web,2,53,9,13,12,25,9,1,0,4,13,4,1,1,10,0,13,30,18,18,0,1,7,4,0,124,39,48,87
HSS129_1010,HSS129_Masked_1010,Engineering,web,1,60,9,9,9,15,9,0,0,11,16,8,0,3,9,0,0,22,20,10,10,3,0,0,0,112,45,46,91
HSS129_1011,HSS129_Masked_1011,Applied Medical Sciences,"web, ws",1,79,11,12,12,2,11,1,0,0,6,6,0,0,8,0,6,28,24,32,9,1,9,0,0,129,50,48,98
HSS129_1012,HSS129_Masked_1012,Veterinary Medicine,web,1,92,12,12,12,1,12,0,0,8,10,8,0,0,10,0,10,24,21,17,31,0,0,3,0,142,50,46,96
HSS129_1013,HSS129_Masked_1013,Computer Information Technology,"web, ws",2,57,11,12,12,15,11,0,0,7,10,2,0,5,9,0,8,28,17,22,10,1,0,1,0,120,49,46,95
HSS129_1014,HSS129_Masked_1014,Science and Arts,"web, ws",1,78,11,14,13,1,11,0,1,7,10,8,0,1,11,0,10,15,24,16,19,1,6,0,0,129,49,48,97
HSS129_1015,HSS129_Masked_1015,Nurse,"web, ws",3,227,12,16,14,12,13,3,0,7,9,10,0,2,23,1,12,28,82,40,67,4,11,4,0,300,50,46,96
HSS129_1016,HSS129_Masked_1016,Pharmacy,"web, ws",16,240,9,12,10,0,9,0,0,1,9,0,3,2,24,0,44,44,50,48,17,1,0,53,0,296,41,48,89
HSS129_1017,HSS129_Masked_1017,Engineering,web,6,140,7,9,9,9,7,0,0,17,12,12,0,1,14,0,0,56,17,23,16,0,2,17,0,187,24,44,68
HSS129_1018,HSS129_Masked_1018,Pharmacy,web,5,80,10,11,11,10,10,0,2,7,11,9,1,1,9,0,11,17,21,20,3,2,4,19,0,137,50,46,96
HSS129_1019,HSS129_Masked_1019,Pharmacy,web,0,68,9,11,9,14,9,0,0,0,2,1,1,0,10,0,10,20,21,18,36,0,1,0,0,120,45,50,95
HSS129_1020,HSS129_Masked_1020,Engineering,ws,5,47,10,10,10,9,10,0,0,2,8,6,4,0,7,1,7,24,15,14,8,1,0,4,0,101,50,46,96
HSS129_1021,HSS129_Masked_1021,Computer Information Technology,"web, ws",1,55,9,11,10,14,11,0,0,0,7,2,0,0,11,3,7,15,23,17,22,2,0,2,0,111,50,42,92
HSS129_1022,HSS129_Masked_1022,Nurse,"web, ws",1,38,10,14,14,0,10,0,0,0,6,6,0,0,11,0,6,18,10,22,7,1,0,0,0,87,50,48,98
HSS129_1023,HSS129_Masked_1023,Engineering,web,6,20,1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,8,21,0,40,0,32,35
HSS129_1024,HSS129_Masked_1024,Agriculture,"web, ws",3,38,11,13,12,0,11,0,0,9,9,6,0,0,9,0,6,8,14,15,7,2,0,3,0,88,47,26,73
HSS129_1025,HSS129_Masked_1025,Engineering,"web, ws",4,47,11,13,13,27,11,2,0,6,7,8,0,1,12,0,7,31,20,19,3,3,1,10,0,128,50,44,94
HSS129_1026,HSS129_Masked_1026,Veterinary Medicine,"web, ws",3,55,12,18,17,4,12,0,1,8,7,10,0,0,9,0,9,20,17,25,12,2,0,0,1,121,50,48,98
HSS129_1027,HSS129_Masked_1027,Nurse,"web, ws",0,34,8,10,10,12,8,2,0,0,6,8,0,1,6,1,7,15,26,8,2,4,0,0,0,84,46,44,90
HSS129_1028,HSS129_Masked_1028,Pharmacy,"web, ws",2,90,12,15,15,7,12,0,0,0,6,11,0,0,13,0,10,26,20,25,39,1,2,0,0,153,50,50,100
HSS129_1029,HSS129_Masked_1029,Science and Arts,"web, ws",0,42,11,13,13,0,11,0,0,2,7,11,0,0,7,0,7,16,17,17,6,0,0,0,0,90,50,44,94
HSS129_1030,HSS129_Masked_1030,Engineering,"web, ws",3,42,12,14,14,9,12,2,0,7,8,6,0,0,8,1,7,14,18,18,9,2,0,10,0,108,50,46,96
HSS129_1031,HSS129_Masked_1031,Applied Medical Sciences,web,0,46,8,9,9,2,8,0,0,6,7,7,0,0,1,0,9,4,14,22,11,0,1,0,0,82,47,46,93
HSS129_1032,HSS129_Masked_1032,Veterinary Medicine,"web, ws",5,88,12,16,14,1,12,0,0,13,15,14,2,3,9,1,8,19,16,21,27,0,0,0,0,148,50,48,98
HSS129_1033,HSS129_Masked_1033,Engineering,"web, ws",2,88,12,12,12,51,12,0,0,15,12,13,1,3,14,4,7,33,25,22,16,2,10,11,1,189,50,48,98
HSS129_1034,HSS129_Masked_1034,Computer Information Technology,web,2,19,10,11,11,15,10,0,1,8,7,7,0,1,8,0,0,7,15,13,8,2,0,1,0,78,47,48,95
HSS129_1035,HSS129_Masked_1035,Pharmacy,web,2,65,11,12,12,3,11,0,0,1,10,8,0,0,16,0,8,7,17,20,21,1,5,2,0,116,50,36,86
HSS129_1036,HSS129_Masked_1036,Engineering,web,0,31,9,10,9,6,9,0,0,6,9,1,0,0,9,0,5,16,12,7,3,0,2,4,0,74,43,48,91
HSS129_1037,HSS129_Masked_1037,Applied Medical Sciences,web,3,59,13,13,13,0,13,0,0,7,8,7,0,0,16,0,7,17,14,17,18,2,0,1,0,114,50,48,98
HSS129_1038,HSS129_Masked_1038,Nurse,web,3,69,11,16,13,1,11,0,0,3,8,7,0,0,11,0,7,19,16,18,15,1,3,16,0,124,50,50,100
HSS129_1039,HSS129_Masked_1039,Engineering,"web, ws",3,74,12,12,12,2,12,0,0,8,8,11,0,1,8,0,8,20,22,25,10,2,0,4,0,127,49,46,95
HSS129_1040,HSS129_Masked_1040,Pharmacy,"web, ws",1,57,11,13,13,5,11,0,2,8,8,9,0,3,11,0,1,22,16,19,10,2,0,0,0,111,50,48,98
HSS129_1041,HSS129_Masked_1041,Engineering,"web, ws",7,76,11,18,17,47,11,0,0,7,16,15,1,2,10,3,12,34,23,21,15,3,8,17,0,187,48,48,96
HSS129_1042,HSS129_Masked_1042,Pharmacy,web,1,24,9,12,12,2,10,0,0,0,6,4,1,0,8,0,6,12,12,17,2,0,0,2,0,70,49,50,99
HSS129_1043,HSS129_Masked_1043,Pharmacy,"web, ws",1,38,11,15,12,1,12,0,0,8,7,6,0,1,14,0,5,13,17,8,9,0,0,2,0,90,49,50,99
HSS129_1044,HSS129_Masked_1044,Nurse,web,2,63,10,18,16,0,11,0,0,2,6,7,0,0,9,0,8,26,17,16,13,0,1,15,0,120,50,48,98
HSS129_1045,HSS129_Masked_1045,Computer Information Technology,"web, ws",1,97,12,20,20,6,12,1,0,13,19,13,0,2,8,0,7,25,29,18,15,1,12,7,0,169,50,46,96
HSS129_1046,HSS129_Masked_1046,Engineering,"web, ws",2,162,11,12,12,15,11,0,3,7,14,32,0,3,17,0,12,39,24,17,30,0,1,25,1,225,50,48,98
HSS129_1047,HSS129_Masked_1047,Veterinary Medicine,web,0,40,11,11,11,1,11,0,0,0,6,6,0,0,11,0,7,15,13,14,9,0,3,1,0,85,50,50,100
HSS129_1048,HSS129_Masked_1048,Pharmacy,"web, ws",4,51,12,15,14,2,12,0,0,0,6,6,0,0,16,0,8,18,19,18,10,0,3,6,0,110,50,38,88
HSS129_1049,HSS129_Masked_1049,Pharmacy,"web, ws",5,82,9,10,10,0,9,0,0,11,3,17,1,2,14,1,0,20,16,16,2,4,8,10,0,125,37,44,81
HSS129_1050,HSS129_Masked_1050,Applied Medical Sciences,web,1,85,13,16,16,19,13,0,0,17,10,11,0,1,23,1,7,30,24,22,13,1,1,2,0,163,50,48,98
HSS129_1051,HSS129_Masked_1051,Applied Medical Sciences,web,0,59,11,12,12,5,11,0,0,0,6,14,1,0,8,0,6,31,24,13,6,0,0,1,0,110,50,50,100
HSS129_1052,HSS129_Masked_1052,Pharmacy,"web, ws",0,55,10,11,11,0,10,0,0,9,9,9,0,4,6,0,0,24,20,16,0,0,0,0,0,97,45,46,91
HSS129_1053,HSS129_Masked_1053,Veterinary Medicine,"web, ws",6,70,9,17,11,4,9,0,0,0,0,7,0,0,12,0,0,26,23,18,4,8,1,27,0,126,37,30,67
HSS129_1054,HSS129_Masked_1054,Veterinary Medicine,"web, ws",3,68,12,12,12,2,12,0,0,6,12,7,0,0,9,0,7,18,20,16,19,3,1,3,0,121,50,42,92
HSS129_1055,HSS129_Masked_1055,Engineering,web,2,33,11,13,13,5,11,0,0,0,9,11,1,0,8,0,7,10,19,16,7,1,0,1,0,90,50,48,98
HSS129_1056,HSS129_Masked_1056,Applied Medical Sciences,web,1,93,11,11,11,7,11,0,0,3,17,8,0,4,25,0,6,24,22,12,15,3,2,4,0,145,50,48,98
HSS129_1057,HSS129_Masked_1057,Nurse,"web, ws",0,44,11,13,12,0,11,0,0,0,12,7,0,0,6,0,8,15,16,18,7,0,0,2,0,91,50,48,98
HSS129_1058,HSS129_Masked_1058,Computer Information Technology,"web, ws",3,104,12,12,12,2,12,0,0,13,8,17,0,3,17,0,9,14,18,23,28,3,0,4,0,157,50,46,96
HSS129_1059,HSS129_Masked_1059,Science and Arts,"web, ws",2,44,11,13,14,1,11,0,0,0,7,8,0,0,10,1,7,15,18,15,7,1,4,3,0,96,50,48,98
HSS129_1060,HSS129_Masked_1060,Engineering,"web, ws",3,94,12,14,14,13,12,0,0,10,15,10,0,4,8,1,8,32,26,27,12,1,6,2,0,162,49,46,95
HSS129_1061,HSS129_Masked_1061,Pharmacy,"web, ws",0,47,11,12,11,1,11,0,0,0,8,6,0,0,7,0,9,17,13,16,14,0,3,0,0,93,50,48,98
HSS129_1062,HSS129_Masked_1062,Engineering,"web, ws",1,38,11,14,13,3,11,0,1,0,8,10,0,0,8,0,6,18,14,16,9,1,0,0,0,91,48,44,92
HSS129_1063,HSS129_Masked_1063,Computer Information Technology,web,4,107,13,13,12,24,13,1,2,8,8,14,3,3,27,1,11,31,26,21,11,3,4,14,0,187,50,40,90
HSS129_1064,HSS129_Masked_1064,Engineering,web,3,26,9,9,9,15,9,0,0,0,3,7,0,1,9,0,6,13,11,17,11,0,1,0,1,80,47,44,91
HSS129_1065,HSS129_Masked_1065,Engineering,web,25,240,12,18,18,13,12,2,0,17,23,17,7,9,33,1,22,55,58,43,37,4,10,4,0,340,50,48,98
HSS129_1066,HSS129_Masked_1066,Engineering,ws,2,51,9,9,9,3,9,0,0,0,7,2,0,0,13,0,8,17,15,19,4,1,4,2,0,92,45,48,93
HSS129_1067,HSS129_Masked_1067,Veterinary Medicine,"web, ws",1,56,9,15,18,3,10,0,0,9,10,6,0,0,11,0,0,17,22,22,11,1,0,2,1,112,48,44,92
HSS129_1068,HSS129_Masked_1068,Agriculture,"web, ws",1,96,11,11,11,23,11,0,0,0,7,6,2,0,14,1,9,28,42,27,13,1,5,9,0,164,50,48,98
HSS129_1069,HSS129_Masked_1069,Pharmacy,"web, ws",1,22,12,13,13,33,12,0,0,5,6,6,0,0,9,0,7,19,18,19,13,1,2,1,0,106,50,46,96
HSS129_1070,HSS129_Masked_1070,Computer Information Technology,web,2,63,11,12,12,16,11,0,0,7,6,7,1,3,7,0,5,20,24,10,9,3,4,21,0,127,50,40,90
HSS129_1071,HSS129_Masked_1071,Applied Medical Sciences,"web, ws",3,52,10,11,10,3,10,0,0,0,9,8,0,1,8,0,0,23,16,17,11,0,4,2,0,99,50,48,98
HSS129_1072,HSS129_Masked_1072,Architecture and Design,web,3,39,9,10,10,0,9,0,4,7,3,4,0,0,6,0,6,16,7,12,8,0,2,5,0,80,44,42,86
HSS129_1073,HSS129_Masked_1073,Computer Information Technology,"web, ws",3,33,10,11,10,4,10,0,0,0,6,5,0,0,8,0,6,6,12,15,20,1,1,1,0,81,49,50,99
HSS129_1074,HSS129_Masked_1074,Agriculture,"web, ws",6,67,11,15,14,2,12,0,3,0,15,10,0,0,12,1,6,20,23,18,14,1,0,4,0,127,50,48,98
HSS129_1075,HSS129_Masked_1075,Computer Information Technology,"web, ws",15,108,11,12,8,70,11,0,2,12,20,16,0,2,20,1,9,51,27,22,9,7,17,20,0,235,48,48,96
HSS129_1076,HSS129_Masked_1076,Pharmacy,"web, ws",2,30,8,8,8,0,8,0,0,0,10,6,0,0,9,0,0,6,8,16,6,0,0,2,1,64,48,42,90
HSS129_1077,HSS129_Masked_1077,Engineering,"web, ws",1,130,12,14,13,1,12,0,0,6,10,18,1,2,12,0,7,50,25,28,8,1,0,15,0,183,50,50,100
HSS129_1078,HSS129_Masked_1078,Agriculture,"web, ws",33,152,10,10,10,3,10,0,7,9,14,16,5,8,19,10,29,24,28,32,20,4,1,2,0,228,50,46,96
HSS129_1079,HSS129_Masked_1079,Agriculture,"web, ws",3,26,7,7,6,8,7,2,0,0,6,0,0,0,5,0,3,8,19,15,5,3,1,1,0,66,35,15,50
HSS129_1080,HSS129_Masked_1080,Pharmacy,"web, ws",2,94,13,14,14,21,13,0,0,7,14,8,0,0,20,0,8,32,24,26,23,1,1,7,0,171,50,48,98
HSS129_1081,HSS129_Masked_1081,Engineering,web,8,83,13,13,13,25,13,2,2,6,10,7,1,0,15,0,7,28,20,19,33,1,13,8,0,170,50,50,100
HSS129_1082,HSS129_Masked_1082,Computer Information Technology,"web, ws",6,104,13,18,18,44,13,1,0,9,13,14,5,1,22,0,6,29,26,37,23,2,17,13,0,217,50,46,96
HSS129_1083,HSS129_Masked_1083,Nurse,web,3,59,9,12,10,0,10,0,0,0,4,1,0,0,10,0,9,16,29,17,7,1,8,0,1,103,45,48,93
HSS129_1084,HSS129_Masked_1084,Veterinary Medicine,ws,4,67,10,10,9,0,10,0,0,9,13,8,0,0,10,1,1,12,13,11,11,3,0,18,0,110,49,46,95
HSS129_1085,HSS129_Masked_1085,Engineering,web,1,28,8,9,9,16,8,0,0,5,10,8,0,0,10,0,1,20,10,11,0,0,2,2,0,79,45,44,89
HSS129_1086,HSS129_Masked_1086,Nurse,"web, ws",1,35,11,16,13,14,11,0,0,0,9,7,0,0,10,0,7,20,15,18,12,1,0,2,0,101,50,48,98
HSS129_1087,HSS129_Masked_1087,Agriculture,"web, ws",1,103,12,12,12,1,12,0,4,6,8,8,0,0,10,5,11,17,20,26,20,1,16,1,0,153,50,46,96
HSS129_1088,HSS129_Masked_1088,Applied Medical Sciences,web,1,115,12,16,16,2,12,0,0,15,11,11,2,1,10,0,12,22,30,19,36,1,2,2,0,174,50,46,96
HSS129_1089,HSS129_Masked_1089,Pharmacy,"web, ws",7,124,12,19,16,28,12,0,4,17,9,11,1,0,13,1,20,48,25,36,17,1,4,11,0,218,50,48,98
HSS129_1090,HSS129_Masked_1090,Pharmacy,"web, ws",0,76,13,12,12,12,13,0,0,5,7,6,0,1,32,0,7,22,22,19,10,0,3,4,0,138,50,50,100
HSS129_1091,HSS129_Masked_1091,Agriculture,"web, ws",8,73,13,15,14,30,13,1,5,12,8,11,2,0,21,3,8,27,17,26,16,0,5,6,0,167,50,48,98
HSS129_1092,HSS129_Masked_1092,Computer Information Technology,"web, ws",2,36,7,8,8,2,7,0,0,0,10,2,0,0,7,0,7,8,14,8,2,1,1,10,0,70,44,46,90
HSS129_1093,HSS129_Masked_1093,Nurse,"web, ws",1,88,11,13,11,16,11,0,0,1,2,9,0,0,23,0,12,25,30,27,15,1,1,5,0,151,50,46,96
HSS129_1094,HSS129_Masked_1094,Science and Arts,web,0,54,12,13,13,5,12,0,0,7,7,7,0,0,10,0,7,15,19,16,20,0,0,1,0,109,50,46,96
HSS129_1095,HSS129_Masked_1095,Nurse,web,0,38,11,12,11,0,11,0,0,0,7,6,0,0,9,0,6,17,12,15,6,0,4,1,0,83,50,48,98
HSS129_1096,HSS129_Masked_1096,Engineering,ws,2,119,12,18,16,7,12,0,0,9,8,9,1,0,9,0,9,35,33,38,21,3,10,1,0,186,50,48,98
HSS129_1097,HSS129_Masked_1097,Pharmacy,web,3,32,12,16,16,4,12,0,0,7,9,7,0,0,8,0,9,13,13,15,12,2,0,0,0,95,50,44,94
HSS129_1098,HSS129_Masked_1098,Applied Medical Sciences,"web, ws",3,156,12,14,14,2,12,0,1,8,13,10,0,2,12,0,9,31,41,38,28,1,5,14,0,213,49,46,95
HSS129_1099,HSS129_Masked_1099,Engineering,"web, ws",8,69,11,13,12,6,11,0,1,9,13,10,1,1,14,0,3,18,20,16,11,2,1,10,0,130,45,48,93
HSS129_1100,HSS129_Masked_1100,Nurse,"web, ws",0,29,8,8,8,3,8,0,0,0,7,7,0,0,8,0,1,15,7,7,12,0,0,0,0,64,50,48,98
